hour,forecast_hour,ta (RMSE),ta (MAE),GHI (RMSE),GHI (MAE),rh (RMSE),rh (MAE),va (RMSE),va (MAE),WBGT (RMSE),WBGT (MAE)
9,16,1.2057028458661228,1.0052059340659367,112.84414565581686,63.484615384615395,9.954804461571902,8.018681318681319,1.3026146981677516,0.9474702825274726,0.989795846541157,0.7140723229166838
9,17,1.1523177997579008,0.9733832222222225,108.96458955907548,62.80222222222223,9.60927214262928,7.8855555555555545,1.31316505488549,0.9655574416666667,0.983219410862193,0.7215661047819121
9,18,1.1492948519273318,0.9543142222222248,127.26054638679919,70.7977777777778,9.459175439751606,7.731111111111111,1.3132958331928644,0.9836976456666666,1.1139441253373952,0.7965721571520916
12,1,1.0775360154333813,0.9877094505494509,116.28229198193262,56.64835164835165,4.486071239384765,3.362637362637363,0.8730996746032917,0.6852017219780219,1.0548429479653596,0.9744796133270316
12,2,1.2101804686546473,1.0651895604395574,141.84634156503515,63.967032967032964,5.232191144809617,4.101098901098902,0.9763706732525359,0.7506746481318682,1.1986174413112687,1.0630510818705021
12,3,1.3611235125043983,1.21068021978022,151.86590383378604,69.25274725274726,5.6532981718444875,4.441758241758242,1.1038685175037064,0.8932241138461539,1.3360582062170727,1.1543653539682637
12,4,1.3236124597566619,1.1456007692307708,142.57251865953367,69.14285714285714,6.422094417189514,4.975824175824176,1.0623082381565216,0.8085904182417583,1.2707607776478882,1.1075850627911221
12,5,1.2142670980327346,1.0051501098901112,151.9280483259489,73.07692307692308,6.316288032182708,5.1000000000000005,0.9862529710361452,0.7716138212087912,1.314788716210323,1.090122787274591
12,6,1.1397744861647363,0.9625736263736276,129.76474910348384,61.527472527472526,6.115562925038863,4.961538461538463,1.0084742096697854,0.7823550810989011,1.2044505040191165,1.0258834861515584
12,7,1.0794639258660554,0.8761657142857147,143.5343509063593,61.494505494505496,6.869185853193543,5.595604395604396,1.0513153929935,0.8118510121978023,1.1654505963848318,0.9539520830603495
12,8,0.9857001935981086,0.7669883516483544,137.66099465916062,61.362637362637365,7.058328414008518,5.817582417582417,1.0913018058157162,0.8391852836263737,1.0860558490817414,0.8791633207472977
12,9,1.1084251627788535,0.790020219780223,119.25948254048471,59.83516483516483,7.808131855759295,6.42967032967033,1.1161493997629335,0.8759962713186814,1.0996034139792137,0.8927571512992102
12,10,1.1205196691714119,0.8308160439560467,150.44114617197803,70.42857142857143,8.190204548694163,6.682417582417583,1.1037876444015926,0.8525897493406591,1.186020880207124,0.9325189487487918
12,11,1.1637744121404079,0.8519919780219768,141.64834184434616,65.41758241758242,8.097021566091957,6.617582417582418,1.1115217140612668,0.8841698193406593,1.1997252405307772,0.9239180253416239
12,12,1.1720254997399409,0.8941908791208768,136.92004565109852,62.46153846153846,8.527524923369109,6.9978021978022,1.1142569329329801,0.8602120541758241,1.2041817344727472,0.9308608956220191
12,13,1.2040083475286545,0.912828131868128,124.16207061828415,58.76923076923077,9.054214002816105,7.346153846153845,1.2084185558965086,0.9026442298901098,1.1343936089735003,0.8921796880787687
12,14,1.059144310111593,0.8347268131868129,108.02507848836575,52.05494505494506,8.973403926157456,7.26153846153846,1.2431960471677692,0.9511744021978024,1.046614468749059,0.8333709324722646
12,15,1.1437566126728973,0.8867753846153886,102.24818975264212,54.45054945054945,9.48823447257673,7.780219780219779,1.2071659381313298,0.8916698112087911,1.015610127207625,0.8102785314197828
12,16,1.1624111370015655,0.908204725274723,126.68486470393748,62.30769230769231,9.489936833240835,7.687912087912088,1.2505674228130184,0.9014516839560441,1.0504707696845128,0.8504822028256683
12,17,1.1711188959267607,0.9090710989011033,137.11629779453324,64.28571428571429,9.21168035404263,7.574725274725275,1.239302709553715,0.9091129738461539,1.1212539418423406,0.8712203567439158
12,18,1.2931534824385182,0.9879085714285754,164.20210007892612,79.8021978021978,8.9795065822983,7.462637362637363,1.3465028467901443,0.9949428027472529,1.3791304413492307,1.0381101212432966
15,1,1.0076508515506557,0.8694942857142858,165.41949751351018,72.0462967032967,5.52441136041849,3.9846153846153847,1.1744657185781981,0.9560396498901099,0.9978843801478848,0.8511519888935953
15,2,1.103011114988377,0.9206805494505478,152.32721191472876,67.93772901098902,6.805936322855897,4.946153846153846,1.151117011243191,0.9647841767032966,1.0245479046147108,0.8963395075862628
15,3,1.2460811735187227,1.0524575824175808,143.07860727724324,67.4160879120879,7.569284373972611,5.380219780219781,1.2196050683565045,1.00090517032967,1.1763092570050233,1.0329121842412312
15,4,1.4186853277346845,1.203189450549451,130.09087226707643,61.61938461538462,8.276452762486494,6.176923076923076,1.5909035895180699,1.2261198371428572,1.3116803998137787,1.1463754738060024
15,5,1.5106052056043273,1.244264505494503,134.68424217838117,58.51938461538461,8.638643055836598,6.4945054945054945,1.566787102367189,1.1821209285714287,1.3665810417201947,1.1455325563827703
15,6,1.5346763537639387,1.2515993406593318,144.80813588104812,70.58090054945055,8.650852717926295,6.625274725274725,1.4360301014734376,1.0836649627472525,1.3682490454459393,1.1541273728142423
15,7,1.509167970864942,1.2001572527472504,113.85045788882232,57.49081318681318,8.394988039051883,6.395604395604397,1.3991346950754646,1.0618803696703298,1.2939298790892646,1.104108799674635
15,8,1.5139135502257528,1.2011398901098893,130.4224854577127,61.98004230769231,8.518828532165651,6.506593406593407,1.4728554285055104,1.0838203306593406,1.4501031665143458,1.1948462692335728
15,9,1.536379033959787,1.158070549450547,143.37106775492333,69.14575824175823,8.911506329176063,6.800000000000001,1.4198158750892138,1.071001925934066,1.3877702429157264,1.1584661704092312
15,10,1.5216524411288537,1.1381613186813166,149.57184120739996,66.62163351648351,9.39154401049683,6.9362637362637365,1.5293057254275058,1.1516752161538462,1.319224932958289,1.0698921330260491
15,11,1.4906075115362691,1.144784395604395,146.29449837912566,68.85564835164836,9.033375234754068,7.034065934065936,1.481962931107144,1.1442387925274722,1.2830739696390048,1.0734378030345488
15,12,1.4783514075401114,1.0877725274725312,159.480574975329,74.5875164835165,9.724880292491868,7.359340659340659,1.444570900566243,1.146688178131868,1.3721848659979075,1.145544237647169
15,13,1.5622849511933716,1.1313817582417571,155.23349606598296,71.69871714285716,9.88769909567405,7.492307692307693,1.5627099382601661,1.237753350989011,1.3849098803318207,1.13974152578836
15,14,1.5185476356783092,1.0918571428571429,167.64809516585336,77.31475670329671,9.775423320700803,7.479120879120879,1.6466600800092488,1.310107329010989,1.450513050544858,1.150474903530957
15,15,1.4903593587881685,1.0383665934065922,166.4791697736152,74.5158912087912,9.962319117444602,7.557142857142858,1.4571258534317613,1.1283914443956045,1.4179706981704978,1.1029968383888225
15,16,1.5348470297236974,1.097668461538465,174.49962830326606,78.38861538461538,10.33952727042316,7.972527472527473,1.6894187868127832,1.3202723778021976,1.429066082104201,1.0751312977125944
15,17,1.4239948862182872,0.9988147252747267,160.46377254953526,71.34962593406593,10.446030846190357,8.03076923076923,1.6118992312769203,1.2209503594505493,1.3691192855538998,1.0212599039929866
15,18,1.4655469301546515,1.0339182417582415,154.10212515541278,71.98736263736264,10.554328313722582,8.276923076923076,1.5566651808622023,1.2270602760439562,1.2693202740107585,0.9841190659812347
18,1,0.7291177210886438,0.5498212087912137,73.57712257918875,33.15604395604396,6.551293807291087,4.891208791208791,1.4443608586956105,1.0968951737362636,0.6928424353288368,0.5150836658995168
18,2,0.881447722652909,0.7151963333333343,85.7561666069042,43.33222222222222,7.953671409411435,5.948888888888889,1.2415841605360367,0.9168857404444444,0.8497229239075064,0.6743199608355798
18,3,1.053896060074766,0.8277392222222234,75.19985815589459,33.239999999999995,8.303600290101745,6.588888888888889,1.4464997357627605,1.010542095888889,1.0236819565891808,0.8331074368648893
18,4,1.0575509661981626,0.8486651111111131,73.42638036382654,32.73555555555556,8.192483004424103,6.234444444444444,1.530199629048163,1.1627916767777777,1.0063134394560342,0.8436891989636878
18,5,1.1811542741337564,0.9325453333333316,67.30813554921211,32.040000000000006,8.55743341584769,6.878888888888888,1.6782792853202249,1.3390682912222223,1.0276140323637766,0.8628202934121318
18,6,1.2373917021465373,0.9948421111111077,78.30701118035344,35.73333333333333,9.333851176110414,7.243333333333331,1.708967080553838,1.3722451723333333,1.1445391151658992,0.9736564017726206
18,7,1.4166858525818484,1.1591845555555558,80.30945634094269,38.154444444444444,9.780581668682991,7.486666666666667,1.8977882823569823,1.4669912945555554,1.205740386055361,1.0245321773616232
18,8,1.5049179221162454,1.2430546666666689,81.50751430934996,38.988888888888894,9.809275655668408,7.73222222222222,1.7192124874609056,1.3461986934444443,1.3297512134986325,1.0920820921384018
18,9,1.4311705489536273,1.1974936666666685,80.3824434949711,38.858888888888885,9.835180617445607,7.456666666666667,1.6294411193377774,1.2677898527777778,1.2215743478461238,1.0033199201525977
18,10,1.4647549160544073,1.2061325555555558,86.68911888658998,45.25111111111111,10.169048901227468,7.822222222222222,1.626416205446023,1.2519933972222224,1.2853871504299632,1.0446364027992867
18,11,1.4088739616165533,1.1495954444444465,90.68691379318922,45.82555555555556,10.547206054475069,8.331111111111111,1.7317137382197079,1.3392365696666666,1.2516793892439502,1.027540985611977
18,12,1.4327655138174011,1.1224751111111095,83.71859212066734,43.30666666666667,10.802977984488042,8.632222222222223,1.8338044818980321,1.4101327174444442,1.151411795253163,0.9449484096140905
18,13,1.4332051816362148,1.0965651111111145,77.61318974389741,36.75444444444445,10.566650893784232,8.37888888888889,1.8638832528832656,1.4599637678888888,1.1978778048480632,0.955764824155401
18,14,1.5086417426137555,1.1660463333333344,84.22151744061608,41.61111111111111,10.742221992368865,8.58,1.8739168599080918,1.4594328337777778,1.3819019858864772,1.0860812503668857
18,15,1.5374488924531944,1.168500111111112,72.65106178011287,34.42777777777777,10.52042986025022,8.467777777777776,1.7592866814365622,1.3799398312222222,1.257902198145529,0.9912022214345124
18,16,1.5351457604334038,1.1273705555555498,90.04662187506598,43.572222222222216,10.490858454440756,8.389999999999999,1.775463213242795,1.3876932067777779,1.432027092421113,1.0677918557798411
18,17,1.5472832463798565,1.1975238888888906,84.67255491335759,43.035555555555554,10.58403409753473,8.206666666666667,1.8466807999604737,1.4279967345555558,1.334810307044024,1.0351350999186224
18,18,1.581180187192467,1.2220821111111115,76.6586278394169,39.223333333333336,11.44333381881735,8.981111111111112,1.7212013373747497,1.3312341934444443,1.2721713075206524,0.9640476762011787
