datetime,ta,GHI,rh,va,cloud,forecast,WBGT
2023-06-01 10:00:00,20.82253000000003,0.0,29.4,3.5811787,0.0,2,13.922848683800026
2023-06-01 10:00:00,20.914000000000044,0.0,30.3,4.378372,0.0,3,14.040954185600036
2023-06-01 10:00:00,21.492760000000033,0.0,29.0,3.523484,0.0,4,14.43624223200003
2023-06-01 10:00:00,21.98818,0.0,27.6,4.4221787,0.0,5,14.64867508092
2023-06-01 10:00:00,21.020470000000046,0.0,25.9,3.2801802,0.0,6,13.756815247720038
2023-06-01 10:00:00,19.902030000000025,0.0,27.1,3.1735976,0.0,7,12.970889705240022
2023-06-01 10:00:00,19.45070000000004,0.0,32.7,5.100964,0.0,8,13.020699998000033
2023-06-01 10:00:00,17.770500000000027,0.0,28.1,3.357872,0.0,9,11.314292287600022
2023-06-01 10:00:00,18.169669999999996,0.0,28.0,3.1003644,0.0,10,11.646118825519999
2023-06-01 11:00:00,21.64422000000002,0.0,26.8,2.7511098,0.0,0,14.383248299760012
2023-06-01 11:00:00,20.608000000000004,0.0,29.3,3.1589978,0.0,1,13.761143373840003
2023-06-01 11:00:00,20.193750000000023,0.0,29.3,3.6459749,0.0,2,13.393372960720015
2023-06-01 11:00:00,21.009000000000015,0.0,29.3,3.5914884,0.0,3,14.065447867520014
2023-06-01 11:00:00,21.290220000000033,0.0,29.9,4.673199,0.0,4,14.294071244960026
2023-06-01 11:00:00,21.50997000000001,0.0,28.6,3.3660312,0.0,5,14.419271580000007
2023-06-01 11:00:00,20.99490000000003,0.0,25.7,3.7369733,0.0,6,13.690217902840025
2023-06-01 11:00:00,21.373500000000035,0.0,24.5,3.4131398,0.0,7,13.89565109344003
2023-06-01 11:00:00,18.896749999999997,0.0,29.6,2.7787156,0.0,8,12.406492613679994
2023-06-01 11:00:00,17.95037000000002,0.0,31.5,3.1106238,0.0,9,11.780769301240017
2023-06-01 11:00:00,17.61510000000004,0.0,27.4,2.8298616,0.0,10,11.155339337280033
2023-06-01 11:00:00,16.71926000000002,0.0,31.1,3.0788379,0.0,11,10.729996011240017
2023-06-01 12:00:00,20.35467,0.0,31.2,1.1273645,0.0,0,13.853469056279998
2023-06-01 12:00:00,20.137699999999995,0.0,30.4,3.129881,0.0,1,13.482723660399994
2023-06-01 12:00:00,19.520440000000008,0.0,29.0,2.1113043,0.0,2,12.900347653240004
2023-06-01 12:00:00,20.028070000000014,0.0,29.3,2.1810584,0.0,3,13.34121646644001
2023-06-01 12:00:00,20.680800000000033,0.0,30.4,4.999017,0.0,4,13.823197482000026
2023-06-01 12:00:00,21.171780000000012,0.0,29.4,4.9862227,0.0,5,14.12916133100001
2023-06-01 12:00:00,20.906200000000013,0.0,27.0,2.8411071,0.0,6,13.797590481880007
2023-06-01 12:00:00,20.48132000000004,0.0,26.5,2.6864598,0.0,7,13.412049241040034
2023-06-01 12:00:00,19.418020000000013,0.0,27.9,2.4696488,0.0,8,12.692388042000012
2023-06-01 12:00:00,18.63372000000004,0.0,32.5,2.0633616,0.0,9,12.497599944480033
2023-06-01 12:00:00,17.179380000000037,0.0,34.0,2.7759762,0.0,10,11.38122730776003
2023-06-01 12:00:00,17.11993000000001,0.0,28.8,3.136789,0.0,11,10.85656185248001
2023-06-01 12:00:00,15.888120000000015,0.0,35.2,2.8344517,0.0,12,10.401162088840012
2023-06-01 13:00:00,19.836630000000014,70.4,34.5,1.1298666,0.0,0,14.253729165560014
2023-06-01 13:00:00,19.733240000000023,64.2,34.6,1.1693805,0.0,1,14.131129025600021
2023-06-01 13:00:00,19.425160000000005,63.9,32.6,1.2202796,0.0,2,13.680299349630001
2023-06-01 13:00:00,19.093320000000006,63.9,30.3,3.063458,0.0,3,13.085127894750002
2023-06-01 13:00:00,19.762500000000045,49.5,29.5,2.910653,0.0,4,13.466564609150037
2023-06-01 13:00:00,19.987540000000024,54.4,29.8,4.9657826,0.0,5,13.597542712400024
2023-06-01 13:00:00,20.498220000000003,53.9,29.1,3.9053445,0.0,6,14.006345802470005
2023-06-01 13:00:00,19.911159999999995,54.9,28.9,2.3381414,0.0,7,13.602632138429996
2023-06-01 13:00:00,19.34530000000001,56.6,28.7,2.7274356,0.0,8,13.110016481960006
2023-06-01 13:00:00,18.413260000000037,54.8,36.3,3.087195,0.0,9,13.006346799680028
2023-06-01 13:00:00,18.40673000000004,38.6,34.4,2.3734524,0.0,10,12.751967940040036
2023-06-01 13:00:00,16.765160000000037,56.5,38.0,2.739292,0.0,11,11.799093667950032
2023-06-01 13:00:00,16.855520000000013,57.0,32.4,3.1619558,0.0,12,11.369847671400011
2023-06-01 13:00:00,16.29708000000005,55.9,36.4,3.1699111,0.0,13,11.238241264950043
2023-06-01 14:00:00,21.23180000000002,267.7,31.6,1.8761798,0.0,0,16.288032852510018
2023-06-01 14:00:00,21.65396000000004,261.5,32.9,1.993778,0.0,1,16.729079714430032
2023-06-01 14:00:00,21.64993000000004,261.6,32.1,1.389946,0.0,2,16.68029898764003
