datetime,ta,GHI,rh,va,cloud,forecast,WBGT
2023-06-01 10:00:00,18.51003000000003,0.0,89.8,3.6436787,0.0,2,17.544599654840027
2023-06-01 10:00:00,18.539000000000044,0.0,91.1,2.8158722,2.0,3,17.73983357816004
2023-06-01 10:00:00,18.867760000000033,0.0,90.3,3.523484,1.0,4,17.954455800960034
2023-06-01 10:00:00,19.23818,0.0,91.3,2.1721787,1.0,5,18.49525551364
2023-06-01 10:00:00,18.770470000000046,0.0,91.9,2.4676802,0.0,6,18.065222226120046
2023-06-01 10:00:00,19.089530000000025,0.0,90.9,2.7360976,4.0,7,18.276855536120024
2023-06-01 10:00:00,19.07570000000004,0.0,91.7,1.7884642,2.0,8,18.39170508256004
2023-06-01 10:00:00,18.958000000000027,0.0,93.5,2.170372,4.0,9,18.418797881600028
2023-06-01 10:00:00,18.669669999999996,0.0,94.7,2.5378644,2.0,10,18.217433433399997
2023-06-01 11:00:00,18.83172000000002,19.5,94.0,2.1886098,17.0,0,18.483493925790018
2023-06-01 11:00:00,18.670500000000004,0.0,93.1,2.4089978,3.0,1,18.078575591840007
2023-06-01 11:00:00,18.943750000000023,0.0,94.2,3.8959749,35.0,2,18.37063013572002
2023-06-01 11:00:00,18.259000000000015,0.0,93.0,3.0914884,2.0,3,17.616145903520017
2023-06-01 11:00:00,18.540220000000033,0.0,92.3,2.9231994,1.0,4,17.84476062784003
2023-06-01 11:00:00,18.94747000000001,0.0,90.9,2.4285312,2.0,5,18.152327532520008
2023-06-01 11:00:00,19.11990000000003,0.0,92.0,3.0494733,6.0,6,18.39186656324003
2023-06-01 11:00:00,18.436000000000035,0.0,93.3,2.1631398,2.0,7,17.874778499440033
2023-06-01 11:00:00,19.146749999999997,0.0,93.5,3.7787156,33.0,8,18.51706440268
2023-06-01 11:00:00,19.45037000000002,0.0,88.3,4.048124,0.0,9,18.31789485652002
2023-06-01 11:00:00,19.24010000000004,0.0,91.4,3.4548616,69.0,10,18.433167225280044
2023-06-01 11:00:00,19.65676000000002,0.0,94.5,3.2663379,6.0,11,19.155270426520023
2023-06-01 12:00:00,19.41717,15.3,94.3,4.3773646,4.0,0,18.946192909269996
2023-06-01 12:00:00,19.950199999999995,28.7,94.9,3.254881,100.0,1,19.705749573069994
2023-06-01 12:00:00,19.582940000000008,11.9,91.3,4.0488043,100.0,2,18.82324354951001
2023-06-01 12:00:00,19.840570000000014,95.3,91.1,4.8685584,6.0,3,19.61001073223001
2023-06-01 12:00:00,19.618300000000033,106.2,89.6,3.1240168,3.0,4,19.41831375356003
2023-06-01 12:00:00,19.234280000000012,63.4,91.5,4.2362227,2.0,5,18.85672625704001
2023-06-01 12:00:00,19.218700000000013,4.6,90.6,3.9036071,0.0,6,18.346194670160013
2023-06-01 12:00:00,19.35632000000004,3.3,97.6,4.43646,72.0,7,19.100859111710037
2023-06-01 12:00:00,19.168020000000013,1.1,95.2,3.5946488,3.0,8,18.716139046350015
2023-06-01 12:00:00,19.44622000000004,7.3,95.6,3.8758616,7.0,9,19.066539479390038
2023-06-01 12:00:00,20.179380000000037,136.5,88.6,4.275976,1.0,10,20.012632568110035
2023-06-01 12:00:00,19.68243000000001,60.4,92.6,3.636789,100.0,11,19.42333626664001
2023-06-01 12:00:00,20.075620000000015,45.1,91.2,3.3344517,2.0,12,19.592295887670012
2023-06-01 13:00:00,19.711630000000014,1.7,96.5,3.8798666,57.0,0,19.378501912150014
2023-06-01 13:00:00,19.920740000000023,31.9,95.5,5.9193807,75.0,1,19.60436173159003
2023-06-01 13:00:00,19.550160000000005,22.9,98.4,4.5327797,100.0,2,19.515646337270006
2023-06-01 13:00:00,19.718320000000006,33.0,89.7,8.3759575,31.0,3,18.715806105680006
2023-06-01 13:00:00,20.012500000000045,221.9,90.6,5.598153,3.0,4,20.47403124563004
2023-06-01 13:00:00,20.112540000000024,104.3,89.4,3.7157829,1.0,5,19.845160881110022
2023-06-01 13:00:00,19.810720000000003,52.2,88.7,3.9053445,0.0,6,19.107223921600003
2023-06-01 13:00:00,19.536159999999995,24.1,90.7,3.4631414,0.0,7,18.84417181978999
2023-06-01 13:00:00,19.53280000000001,79.1,95.9,4.3524356,49.0,8,19.67419021891001
2023-06-01 13:00:00,19.663260000000037,31.4,92.7,2.587195,2.0,9,19.264761996120036
2023-06-01 13:00:00,19.84423000000004,63.5,90.5,5.8109527,5.0,10,19.283290312110037
2023-06-01 13:00:00,21.327660000000037,299.5,85.1,4.8642917,8.0,11,21.689211964230037
2023-06-01 13:00:00,20.043020000000013,93.9,93.7,4.036956,35.0,12,20.100180334910014
2023-06-01 13:00:00,19.92208000000005,56.8,95.7,3.2949111,19.0,13,19.95460283292005
2023-06-01 14:00:00,19.85680000000002,1.3,97.6,3.37618,86.0,0,19.65679664827002
2023-06-01 14:00:00,20.65396000000004,353.0,94.1,4.9312778,65.0,1,22.15072519396004
2023-06-01 14:00:00,19.58743000000004,61.4,95.0,6.389946,43.0,2,19.40443611308004
2023-06-01 14:00:00,19.742150000000038,70.5,94.1,4.449926,100.0,3,19.650364593350037
2023-06-01 14:00:00,20.25347000000005,269.2,88.9,3.1777222,2.0,4,20.943747718040047
2023-06-01 14:00:00,21.09770000000003,197.9,87.9,4.0465884,13.0,5,21.24323699075003
2023-06-01 14:00:00,21.31075000000004,353.4,84.8,3.968509,9.0,6,21.94422896828004
2023-06-01 14:00:00,20.32498000000004,83.1,89.7,2.335234,0.0,7,20.021335011950036
2023-06-01 14:00:00,20.330200000000048,100.6,88.6,1.9165477,0.0,8,20.062730093440045
2023-06-01 14:00:00,19.29630000000003,6.4,93.6,5.5527406,100.0,9,18.624289028560028
2023-06-01 14:00:00,22.20043000000004,480.3,85.2,3.5900486,11.0,10,23.36571712107004
2023-06-01 14:00:00,21.071680000000015,326.9,89.1,4.957297,7.0,11,21.958402169790016
2023-06-01 14:00:00,22.94354000000004,401.0,78.5,4.769598,0.0,12,23.04414797620004
2023-06-01 14:00:00,20.952570000000037,442.4,91.2,4.410171,100.0,13,22.553270137760034
2023-06-01 14:00:00,20.20930000000004,4.8,92.3,3.1379714,100.0,14,19.54555944144004
2023-06-01 15:00:00,20.352720000000033,22.6,97.4,4.313928,42.0,0,20.249590774840033
2023-06-01 15:00:00,20.57537000000002,438.7,93.6,3.6893206,37.0,1,22.43742894379002
2023-06-01 15:00:00,20.975700000000018,252.4,91.8,4.2419205,100.0,2,21.799212338280014
2023-06-01 15:00:00,20.820899999999995,341.1,92.6,6.595843,36.0,3,22.02376162322999
2023-06-01 15:00:00,21.45977000000005,485.6,92.6,4.277324,44.0,4,23.355270407520045
2023-06-01 15:00:00,21.534100000000024,204.4,87.9,4.2833023,37.0,5,21.70006804372002
2023-06-01 15:00:00,22.097680000000025,372.3,84.5,4.6015,5.0,6,22.732190842670022
2023-06-01 15:00:00,23.16888,636.1,80.3,3.9265497,6.0,7,24.17887239607
2023-06-01 15:00:00,22.50550000000004,478.1,83.8,2.0361135,2.0,8,23.60320925303004
2023-06-01 15:00:00,23.692499999999995,613.9,78.9,3.9656575,6.0,9,24.492372463029998
2023-06-01 15:00:00,20.942499999999995,380.7,92.3,5.1052804,73.0,10,22.373170234189995
2023-06-01 15:00:00,22.957640000000026,542.5,83.2,4.2806706,61.0,11,24.04626585259002
2023-06-01 15:00:00,22.963369999999998,650.0,83.8,5.210642,19.0,12,24.296210513119995
2023-06-01 15:00:00,23.914030000000025,675.4,74.1,5.4925423,1.0,13,24.21143309548002
2023-06-01 15:00:00,19.805139999999994,29.8,92.0,5.1505885,100.0,14,19.182416449119994
2023-06-01 15:00:00,20.27905000000004,14.7,93.0,3.9088454,100.0,15,19.71370918899004
2023-06-01 16:00:00,21.929300000000012,456.0,93.8,4.8766894,100.0,0,23.816256067120012
2023-06-01 16:00:00,22.686030000000017,763.0,91.8,4.442194,65.0,1,25.030937877880014
2023-06-01 16:00:00,23.11083000000002,675.0,87.5,5.2153816,67.0,2,24.867999162480025
2023-06-01 16:00:00,21.0265,269.0,90.9,4.9851427,99.0,3,21.805771102559998
2023-06-01 16:00:00,22.048640000000034,466.0,87.6,5.1189833,15.0,4,23.325924386120032
2023-06-01 16:00:00,23.186059999999998,727.0,86.2,5.813722,52.0,5,24.83561959484
2023-06-01 16:00:00,22.553500000000042,483.0,86.8,4.0600853,15.0,6,23.86010454384004
2023-06-01 16:00:00,23.91560000000004,691.0,81.0,4.6476326,30.0,7,25.022887210280036
2023-06-01 16:00:00,24.628440000000012,594.0,74.5,4.4866962,32.0,8,24.843047562960013
2023-06-01 16:00:00,25.78066000000001,780.0,70.9,3.8350415,9.0,9,25.824740404680004
2023-06-01 16:00:00,24.66503,719.0,77.1,3.9611168,4.0,10,25.396918426
2023-06-01 16:00:00,21.522880000000043,453.0,92.8,5.8332796,88.0,11,23.24082672476004
