datetime,ta,GHI,rh,va,cloud,forecast,WBGT
2023-06-01 10:00:00,21.51003000000003,0.0,94.0,1.4561787,1.0,2,21.082251662760026
2023-06-01 10:00:00,21.726500000000044,0.0,94.9,1.6283722,2.0,3,21.381681572160048
2023-06-01 10:00:00,21.430260000000033,0.0,93.7,1.8984839,1.0,4,20.946432677960033
2023-06-01 10:00:00,21.05068,0.0,93.0,1.7971787,1.0,5,20.50017383916
2023-06-01 10:00:00,21.145470000000046,0.0,92.2,1.8426802,1.0,6,20.513667157840043
2023-06-01 10:00:00,20.964530000000025,0.0,91.4,1.7985975,0.0,7,20.255591255640027
2023-06-01 10:00:00,21.26320000000004,0.0,89.8,1.6009642,0.0,8,20.40694809896004
2023-06-01 10:00:00,21.395500000000027,0.0,87.3,1.920372,0.0,9,20.270922499600022
2023-06-01 10:00:00,21.294669999999996,0.0,89.8,1.4753644,0.0,10,20.445514795039994
2023-06-01 11:00:00,20.83172000000002,0.0,91.9,0.68860984,1.0,0,20.23513611571202
2023-06-01 11:00:00,20.733000000000004,0.0,93.5,0.8464978,1.0,1,20.283758985840002
2023-06-01 11:00:00,20.881250000000023,0.0,93.8,1.583475,2.0,2,20.420554830000025
2023-06-01 11:00:00,21.009000000000015,0.0,94.2,1.3414884,4.0,3,20.602781439520015
2023-06-01 11:00:00,21.165220000000033,0.0,93.3,1.6731993,5.0,4,20.65231757596003
2023-06-01 11:00:00,20.94747000000001,0.0,91.5,1.991031,0.0,5,20.237348511400008
2023-06-01 11:00:00,20.80740000000003,0.0,87.7,2.1744733,0.0,6,19.71348134884003
2023-06-01 11:00:00,20.873500000000035,0.0,91.0,1.9756397,1.0,7,20.11492232916003
2023-06-01 11:00:00,20.646749999999997,0.0,89.0,1.8412156,0.0,8,19.700321107679997
2023-06-01 11:00:00,20.82537000000002,0.0,90.6,1.4856238,1.0,9,20.055502552880018
2023-06-01 11:00:00,20.99010000000004,0.0,89.9,1.8923615,0.0,10,20.12780959300004
2023-06-01 11:00:00,20.84426000000002,0.0,93.2,1.5163379,3.0,11,20.328116865560016
2023-06-01 12:00:00,20.47967,79.4,95.8,0.06486453,4.0,0,20.872887797484
2023-06-01 12:00:00,20.512699999999995,73.3,95.3,1.6923809,3.0,1,20.722430857989995
2023-06-01 12:00:00,20.832940000000008,72.1,96.3,1.5488044,2.0,2,21.145019430190008
2023-06-01 12:00:00,20.840570000000014,64.6,95.0,1.4310584,5.0,3,20.979306837400014
2023-06-01 12:00:00,21.180800000000033,63.5,94.3,1.4990166,2.0,4,21.242656152030033
2023-06-01 12:00:00,21.234280000000012,63.9,94.0,1.6112229,1.0,5,21.263265936550006
2023-06-01 12:00:00,21.031200000000013,64.2,93.2,1.6536071,2.0,6,20.978898053200012
2023-06-01 12:00:00,20.85632000000004,64.1,88.6,1.9364598,0.0,7,20.333704012110037
2023-06-01 12:00:00,21.043020000000013,63.8,91.9,1.4071487,1.0,8,20.873586330240016
2023-06-01 12:00:00,20.69622000000004,64.3,90.5,1.5008615,0.0,9,20.386816348470038
2023-06-01 12:00:00,20.929380000000037,62.8,92.6,1.4009762,0.0,10,20.821836499440035
2023-06-01 12:00:00,21.05743000000001,64.2,92.2,1.4492891,0.0,11,20.918114734320014
2023-06-01 12:00:00,21.013120000000015,60.6,94.9,1.5844517,2.0,12,21.107152675200016
2023-06-01 13:00:00,22.336630000000014,283.7,93.9,1.0673666,6.0,0,23.723402597590013
2023-06-01 13:00:00,22.420740000000023,276.3,86.8,1.7318805,2.0,1,23.002412031510023
2023-06-01 13:00:00,22.612660000000005,279.2,85.0,1.4702796,1.0,2,23.035661938400008
2023-06-01 13:00:00,22.843320000000006,275.7,87.6,1.125958,1.0,3,23.534992408910004
2023-06-01 13:00:00,23.075000000000045,262.1,84.3,1.7856531,0.0,4,23.310745702310047
2023-06-01 13:00:00,23.112540000000024,260.2,84.3,1.8407828,0.0,5,23.334471009800023
2023-06-01 13:00:00,23.185720000000003,261.1,86.3,2.5928445,1.0,6,23.578177773750003
2023-06-01 13:00:00,23.348659999999995,260.3,83.2,2.0256414,0.0,7,23.439956464829997
2023-06-01 13:00:00,22.97030000000001,259.9,81.4,1.7274356,0.0,8,22.89684766851001
2023-06-01 13:00:00,23.288260000000037,256.3,84.6,2.087195,1.0,9,23.503870772990037
2023-06-01 13:00:00,22.96923000000004,261.2,82.6,1.9984525,1.0,10,23.012486559080035
2023-06-01 13:00:00,23.265160000000037,260.9,82.9,2.676792,2.0,11,23.292598381310036
2023-06-01 13:00:00,23.230520000000013,191.3,83.5,2.5369558,3.0,12,22.94303185531001
2023-06-01 13:00:00,23.17208000000005,230.0,85.0,2.3574111461639404,1.0,13,23.274249838439474
2023-06-01 14:00:00,24.91930000000002,463.2,86.8,2.12618,14.0,0,26.243731233120023
2023-06-01 14:00:00,24.71646000000004,476.4,80.4,1.681278,3.0,1,25.41147161296004
2023-06-01 14:00:00,24.71243000000004,492.2,77.0,2.077446,4.0,2,25.063038052120042
2023-06-01 14:00:00,25.117150000000038,495.4,68.1,2.137426,0.0,3,24.472448368480034
2023-06-01 14:00:00,25.25347000000005,491.3,72.6,1.8652221,4.0,4,25.102649038790048
2023-06-01 14:00:00,25.28520000000003,476.6,73.3,1.9840885,2.0,5,25.15659917408003
2023-06-01 14:00:00,25.43575000000004,474.4,73.0,2.281009,3.0,6,25.24176332968004
2023-06-01 14:00:00,25.63748000000004,477.0,69.1,2.772734,1.0,7,24.975626376760037
2023-06-01 14:00:00,25.642700000000048,477.0,70.8,2.9165478,2.0,8,25.163160540040046
2023-06-01 14:00:00,25.48380000000003,475.1,70.5,3.0527408,1.0,9,24.96595210867003
2023-06-01 14:00:00,25.63793000000004,474.9,70.9,3.2150486,3.0,10,25.145929986550037
2023-06-01 14:00:00,25.446680000000015,477.9,69.6,2.9572968,1.0,11,24.84512620843001
2023-06-01 14:00:00,25.44354000000004,472.9,72.1,3.207098,3.0,12,25.090698351310035
2023-06-01 14:00:00,25.577570000000037,469.8,72.2,3.0351712703704834,4.0,13,25.22816920473484
2023-06-01 14:00:00,25.39680000000004,458.6,73.0,2.8879714,5.0,14,25.116910608200037
2023-06-01 15:00:00,27.102720000000033,670.2,69.5,1.7514282,6.0,0,26.915238545480026
2023-06-01 15:00:00,26.95037000000002,653.8,70.5,2.9393206,12.0,1,26.794488296800015
2023-06-01 15:00:00,26.913200000000018,698.9,67.0,2.2419205,12.0,2,26.45906396143001
2023-06-01 15:00:00,27.008399999999995,674.7,64.5,1.9083428,4.0,3,26.243180197709993
2023-06-01 15:00:00,27.27227000000005,695.2,51.8,2.2773244,0.0,4,25.007586812160046
2023-06-01 15:00:00,27.159100000000024,688.7,60.2,2.220802,1.0,5,25.882309016670018
2023-06-01 15:00:00,27.410180000000025,677.4,57.2,2.0389998,0.0,6,25.75332596244002
2023-06-01 15:00:00,27.48138,669.7,58.1,2.6140497,1.0,7,25.879140240790004
2023-06-01 15:00:00,27.63050000000004,677.7,54.3,3.0986135,0.0,8,25.549448055270034
2023-06-01 15:00:00,27.567499999999995,675.1,57.5,3.3406575,0.0,9,25.852798675429995
2023-06-01 15:00:00,27.442499999999995,670.1,58.0,3.3552806,0.0,10,25.790421166109994
2023-06-01 15:00:00,27.520140000000026,668.8,59.2,3.4056704,0.0,11,25.99709102800002
2023-06-01 15:00:00,27.338369999999998,674.9,58.0,3.0856419,0.0,12,25.718824700949995
2023-06-01 15:00:00,27.414030000000025,675.1,59.2,3.180042266845703,1.0,13,25.923081048686445
2023-06-01 15:00:00,27.555139999999994,671.3,58.6,2.9630885,1.0,14,25.98724575815
2023-06-01 15:00:00,27.34155000000004,666.3,60.1,2.7838454,3.0,15,25.97220020639004
2023-06-01 16:00:00,28.491800000000012,685.0,63.4,1.5016896,25.0,0,27.518122980280012
2023-06-01 16:00:00,28.373530000000017,759.0,61.6,2.379694,26.0,1,27.21948952436001
2023-06-01 16:00:00,28.48583000000002,723.0,62.4,2.7778816,23.0,2,27.364757282120017
2023-06-01 16:00:00,28.464,813.0,58.1,2.672643,12.0,3,26.888290615399995
2023-06-01 16:00:00,28.486140000000034,785.0,57.8,1.9939833,14.0,4,26.901531494880032
2023-06-01 16:00:00,28.748559999999998,857.0,47.7,2.1262221,0.0,5,25.91536503392
2023-06-01 16:00:00,28.803500000000042,852.0,51.7,2.1850855,0.0,6,26.446900655400036
2023-06-01 16:00:00,29.04060000000004,842.0,48.3,2.1476328,0.0,7,26.24463551744003
2023-06-01 16:00:00,29.065940000000012,841.0,46.1,2.6116962,2.0,8,25.97134067564001
2023-06-01 16:00:00,29.15566000000001,840.0,46.2,3.0225415,4.0,9,26.038156682840008
2023-06-01 16:00:00,28.97753,838.0,51.0,3.4611168,3.0,10,26.443838528639997
2023-06-01 16:00:00,28.835380000000043,836.0,50.3,3.2082798,4.0,11,26.24755089632003
2023-06-01 16:00:00,28.913630000000012,837.0,51.2,3.1092823,0.0,12,26.431860508960007
2023-06-01 16:00:00,28.910000000000025,838.0,50.8,2.7332022190093994,0.0,13,26.401420685072683
2023-06-01 16:00:00,28.947050000000047,838.0,50.7,2.7209575,0.0,14,26.42265614320004
2023-06-01 16:00:00,29.14694000000003,838.0,50.2,2.8179433,0.0,15,26.53236568820002
2023-06-01 16:00:00,28.86190000000005,837.0,53.3,2.0716639,11.0,16,26.70097806032004
2023-06-01 17:00:00,29.740750000000048,814.0,56.1,1.8148415,37.0,0,27.84409008320004
2023-06-01 17:00:00,29.534970000000044,707.0,55.7,2.7285783,33.0,1,27.483815038920042
2023-06-01 17:00:00,29.50015000000002,746.0,53.6,2.7775185,29.0,2,27.229234256600012
2023-06-01 17:00:00,29.84838000000002,824.0,51.1,3.3248823,18.0,3,27.233214877000016
2023-06-01 17:00:00,29.90554000000003,919.0,48.2,2.7528358,14.0,4,26.924011537000027
2023-06-01 17:00:00,29.754500000000007,880.0,49.5,2.492416,19.0,5,26.990785934800005
2023-06-01 17:00:00,29.985100000000045,970.0,42.4,2.8441293,0.0,6,26.21326826484004
2023-06-01 17:00:00,30.170299999999997,965.0,44.3,2.4516597,16.0,7,26.639207566959993
2023-06-01 17:00:00,30.257040000000018,955.0,43.9,2.6308825,0.0,8,26.664934439520014
2023-06-01 17:00:00,30.194800000000043,952.0,43.5,3.1555605,18.0,9,26.534184107400034
2023-06-01 17:00:00,30.252620000000036,948.0,44.3,2.9487517,29.0,10,26.700602887480034
2023-06-01 17:00:00,29.83050000000003,819.0,48.0,3.0630355,30.0,11,26.845757872400025
2023-06-01 17:00:00,29.7346,832.0,48.5,2.9358592,31.0,12,26.83245713776
2023-06-01 17:00:00,30.05865,911.0,49.1,2.74419903755188,29.0,13,27.177007335852025
2023-06-01 17:00:00,30.143370000000004,951.0,47.1,2.1524293,19.0,14,26.999789599880007
2023-06-01 17:00:00,30.271330000000034,951.0,45.7,2.2314146,21.0,15,26.93081163840003
2023-06-01 17:00:00,30.32098000000002,950.0,46.1,2.3939664,29.0,16,27.01605068168001
2023-06-01 17:00:00,29.95428000000004,860.0,47.7,1.6774765,25.0,17,26.99455887972003
2023-06-01 18:00:00,30.573080000000004,663.0,51.5,3.0660546,33.0,0,27.80379631428
2023-06-01 18:00:00,30.095540000000028,781.0,54.1,3.4125514,38.0,1,27.80946332780003
2023-06-01 18:00:00,30.697750000000042,944.0,49.5,3.3537543,27.0,2,27.72679353704003
2023-06-01 18:00:00,30.53958,810.0,47.7,3.092501,24.0,3,27.42489740352
2023-06-01 18:00:00,30.888400000000047,966.0,47.8,3.062028,18.0,4,27.67038742480004
2023-06-01 18:00:00,30.977720000000033,1017.0,44.4,2.8530335,24.0,5,27.253458153360025
2023-06-01 18:00:00,30.76537000000002,935.0,45.4,2.9949963,24.0,6,27.29361840680001
2023-06-01 18:00:00,30.813300000000027,1024.0,41.6,3.3810973,0.0,7,26.71266508004002
